IDnum;Date;StartTime;Duration;Destination;Attack_name;insider?;manual?;console?;success?;aDump?;oDump;iDump;BSM?;SysLogs;FSListing;Stealthy;New?;Category;OS
45.165009;4/2/1999;16:50:15;0:00:10;172.016.112.100;sechole;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;New;llU2R;
45.165009;4/2/1999;16:50:23;0:00:02;195.115.218.108;sechole;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;New;llU2R;
45.165009;4/2/1999;16:50:27;0:06:41;172.016.112.100;sechole;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;New;llU2R;
45.165009;4/2/1999;17:30:10;0:05:16;172.016.112.100;sechole;out;auto;rem;succ;aDmp;oDmp;iDmp;not;SysLg;not;Clr;New;llU2R;
45.181011;4/2/1999;18:10:15;0:00:05;172.016.113.050;portsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:14;0:00:01;172.016.112.001;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:24;0:00:01;172.016.112.002;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:34;0:00:01;172.016.112.003;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:44;0:00:01;172.016.112.004;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:54;0:00:01;172.016.112.005;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:25:54;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:04;0:00:01;172.016.112.006;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:14;0:00:01;172.016.112.007;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:24;0:00:01;172.016.112.008;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:34;0:00:01;172.016.112.009;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:44;0:00:01;172.016.112.010;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:44;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:26:55;0:00:01;172.016.112.011;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:05;0:00:01;172.016.112.012;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:15;0:00:01;172.016.112.013;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:25;0:00:01;172.016.112.014;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:35;0:00:01;172.016.112.015;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:45;0:00:01;172.016.112.016;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:27:55;0:00:01;172.016.112.017;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:05;0:00:01;172.016.112.018;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:15;0:00:01;172.016.112.019;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:25;0:00:01;172.016.112.020;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:25;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:35;0:00:01;172.016.112.021;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:45;0:00:01;172.016.112.022;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:28:55;0:00:01;172.016.112.023;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:05;0:00:01;172.016.112.024;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:15;0:00:01;172.016.112.025;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:25;0:00:01;172.016.112.026;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:35;0:00:01;172.016.112.027;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:45;0:00:01;172.016.112.028;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:29:55;0:00:01;172.016.112.029;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:05;0:00:01;172.016.112.030;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:15;0:00:01;172.016.112.031;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:25;0:00:01;172.016.112.032;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:35;0:00:01;172.016.112.033;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:45;0:00:01;172.016.112.034;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:30:55;0:00:01;172.016.112.035;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:05;0:00:01;172.016.112.036;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:15;0:00:01;172.016.112.037;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:25;0:00:01;172.016.112.038;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:35;0:00:01;172.016.112.039;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:45;0:00:01;172.016.112.040;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:31:55;0:00:01;172.016.112.041;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:05;0:00:01;172.016.112.042;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:15;0:00:01;172.016.112.043;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:25;0:00:01;172.016.112.044;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:35;0:00:01;172.016.112.045;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:45;0:00:01;172.016.112.046;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:32:55;0:00:01;172.016.112.047;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:05;0:00:01;172.016.112.048;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:15;0:00:01;172.016.112.049;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:25;0:00:01;172.016.112.050;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:25;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:35;0:00:01;172.016.112.051;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:45;0:00:01;172.016.112.052;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:33:55;0:00:01;172.016.112.053;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:05;0:00:01;172.016.112.054;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:15;0:00:01;172.016.112.055;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:25;0:00:01;172.016.112.056;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:35;0:00:01;172.016.112.057;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:45;0:00:01;172.016.112.058;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:34:55;0:00:01;172.016.112.059;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:05;0:00:01;172.016.112.060;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:16;0:00:01;172.016.112.061;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:26;0:00:01;172.016.112.062;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:36;0:00:01;172.016.112.063;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:46;0:00:01;172.016.112.064;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:35:56;0:00:01;172.016.112.065;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:06;0:00:01;172.016.112.066;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:16;0:00:01;172.016.112.067;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:26;0:00:01;172.016.112.068;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:36;0:00:01;172.016.112.069;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:46;0:00:01;172.016.112.070;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:36:56;0:00:01;172.016.112.071;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:06;0:00:01;172.016.112.072;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:16;0:00:01;172.016.112.073;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:26;0:00:01;172.016.112.074;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:36;0:00:01;172.016.112.075;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:46;0:00:01;172.016.112.076;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:37:56;0:00:01;172.016.112.077;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:06;0:00:01;172.016.112.078;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:16;0:00:01;172.016.112.079;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:26;0:00:01;172.016.112.080;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:36;0:00:01;172.016.112.081;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:46;0:00:01;172.016.112.082;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:38:56;0:00:01;172.016.112.083;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:06;0:00:01;172.016.112.084;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:16;0:00:01;172.016.112.085;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:26;0:00:01;172.016.112.086;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:36;0:00:01;172.016.112.087;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:46;0:00:01;172.016.112.088;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:39:56;0:00:01;172.016.112.089;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:06;0:00:01;172.016.112.090;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:16;0:00:01;172.016.112.091;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:26;0:00:01;172.016.112.092;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:37;0:00:01;172.016.112.093;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:47;0:00:01;172.016.112.094;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:40:57;0:00:01;172.016.112.095;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:07;0:00:01;172.016.112.096;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:17;0:00:01;172.016.112.097;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:27;0:00:01;172.016.112.098;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:37;0:00:01;172.016.112.099;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:47;0:00:01;172.016.112.100;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:47;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:41:57;0:00:01;172.016.112.101;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:07;0:00:01;172.016.112.102;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:17;0:00:01;172.016.112.103;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:27;0:00:01;172.016.112.104;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:37;0:00:01;172.016.112.105;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:47;0:00:01;172.016.112.106;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:42:57;0:00:01;172.016.112.107;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:07;0:00:01;172.016.112.108;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:17;0:00:01;172.016.112.109;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:27;0:00:01;172.016.112.110;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:37;0:00:01;172.016.112.111;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:47;0:00:01;172.016.112.112;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:43:57;0:00:01;172.016.112.113;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:07;0:00:01;172.016.112.114;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:17;0:00:01;172.016.112.115;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:27;0:00:01;172.016.112.116;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:37;0:00:01;172.016.112.117;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:47;0:00:01;172.016.112.118;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:44:57;0:00:01;172.016.112.119;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:07;0:00:01;172.016.112.120;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:17;0:00:01;172.016.112.121;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:27;0:00:01;172.016.112.122;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:37;0:00:01;172.016.112.123;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:47;0:00:01;172.016.112.124;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:45:57;0:00:01;172.016.112.125;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:07;0:00:01;172.016.112.126;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:17;0:00:01;172.016.112.127;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:28;0:00:01;172.016.112.128;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:38;0:00:01;172.016.112.129;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:48;0:00:01;172.016.112.130;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:46:58;0:00:01;172.016.112.131;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:08;0:00:01;172.016.112.132;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:18;0:00:01;172.016.112.133;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:28;0:00:01;172.016.112.134;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:38;0:00:01;172.016.112.135;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:48;0:00:01;172.016.112.136;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:47:58;0:00:01;172.016.112.137;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:08;0:00:01;172.016.112.138;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:18;0:00:01;172.016.112.139;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:28;0:00:01;172.016.112.140;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:38;0:00:01;172.016.112.141;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:48;0:00:01;172.016.112.142;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:48:58;0:00:01;172.016.112.143;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:08;0:00:01;172.016.112.144;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:18;0:00:01;172.016.112.145;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:28;0:00:01;172.016.112.146;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:38;0:00:01;172.016.112.147;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:48;0:00:01;172.016.112.148;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:58;0:00:01;172.016.112.149;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:49:58;0:00:01;194.007.248.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:50:08;0:00:01;172.016.112.150;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:50:18;0:00:01;172.016.112.151;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:50:28;0:00:01;172.016.112.152;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:50:38;0:00:01;172.016.112.153;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
45.192523;4/2/1999;19:50:48;0:00:01;172.016.112.154;ipsweep;out;auto;rem;succ;aDmp;oDmp;iDmp;not;not;not;Clr;Old;llPROBE;
